	HGNC_ID	GENE_SYMBOL	median_turnover
3893	HGNC:4381	GNA13	0.14347080029782555
3894	HGNC:7045	MGAT2	0.21635611573611635
3895		PVRL2	0.04310393758437995
3896	HGNC:8057	NUFIP1	0.10732833269779676
3897		GNB2L1	0.03149768741055239
3898		HIATL1	0.05796300038573961
3899	HGNC:9257	PPID	0.03858053973157491
3900		CXorf26	0.19846240296114961
3901	HGNC:9827	RAD9A	0.07495561177065059
3902	HGNC:2938	DMXL2	0.019300169870551796
3903	HGNC:13527	ATP6V1D	0.09429401965523643
3904	HGNC:3061	DTYMK	0.015417907288280627
3905	HGNC:7716	NDUFV1	0.02546483640734022
3906	HGNC:16719	DHX34	0.09262176505111544
3907	HGNC:29644	GDE1	0.08082296708786155
3908	HGNC:16510	FBXO31	0.15578200305739626
3909	HGNC:11837	TLE1	0.11718192025406522
3910	HGNC:15500	LENG8	0.06906705904269039
3911	HGNC:28636	B9D2	0.17847015742336692
3912	HGNC:7989	NRAS	0.07203098125892918
3913	HGNC:16986	LMAN2	0.03402146198164331
3914	HGNC:2869	DHPS	0.039508075351422
3915	HGNC:9689	PTS	0.030090170623122584
3916	HGNC:30097	PCF11	0.2022634694720362
3917	HGNC:11406	STK3	0.07545470745488085
3918	HGNC:23761	KBTBD4	0.26044082346858755
3919	HGNC:17733	PLEKHH1	0.027582729507833893
3920	HGNC:12843	YME1L1	0.03504401659776962
3921	HGNC:1990	CKAP2	0.09088106501863841
3922	HGNC:8646	PCBD1	0.03666124809362704
3923	HGNC:6128	IRS4	0.1183442417388956
3924	HGNC:29503	LCOR	0.09336113612453126
3925	HGNC:7220	MPP2	0.040541016028602585
3926	HGNC:21647	UBE2D4	0.047433949710331096
3927	HGNC:28948	TMEM41B	0.04271857718020311
3928	HGNC:5398	IFI30	0.02356557121649534
3929	HGNC:14033	MRPL38	0.051398058737704075
3930	HGNC:11749	TFDP1	0.03249319458594156
3931	HGNC:21366	KHDC1	0.16122779731994452
3932	HGNC:1123	KLF9	0.21394980254327792
3933	HGNC:7827	NIPSNAP1	0.02762505133142247
3934	HGNC:16066	ACER3	0.035208832381351515
3935	HGNC:12468	UBC	0.23665225017464975
3936	HGNC:4010	FUS	0.018150186440554623
3937	HGNC:11404	STK25	0.021914850045880972
3938	HGNC:10913	SLC12A4	0.0365164199470667
3939	HGNC:18224	ZRANB1	0.13691324995517254
3940	HGNC:10987	SLC25A17	0.04644027008137611
3941	HGNC:16740	ZBTB11	0.04375897967709964
3942	HGNC:27981	AGBL3	0.14695816020281696
3943	HGNC:10766	SF3A2	0.06166853818771701
3944	HGNC:25898	RPUSD4	0.08535938342523716
3945	HGNC:9541	PSMB4	0.028118650760070245
3946	HGNC:25108	ZNF551	0.7772210213116211
3947	HGNC:1656	CD2BP2	0.07301658878718942
3948	HGNC:24953	HEXIM1	0.16886011301929044
3949	HGNC:11155	SNRPB2	0.07147666809686967
3950	HGNC:1424	CAD	0.02814920304372068
3951	HGNC:3285	EIF4B	0.06390741895179232
3952	HGNC:3087	DVL3	0.027263899455098307
3953	HGNC:1065	BLZF1	0.08120072219208146
3954	HGNC:28871	IER2	0.7808708244184841
3955	HGNC:24502	WDR62	0.033793324033470684
3956	HGNC:19840	MAPK1IP1L	0.0829136725617852
3957	HGNC:11302	SRP68	0.06169815414080003
3958	HGNC:13594	TSPAN17	0.030779919821011543
3959	HGNC:7788	NFIX	0.08271572330897536
3960	HGNC:23077	OTUB1	0.030791234901343858
3961	HGNC:18594	L3MBTL2	0.03372027037354865
3962	HGNC:8095	OAZ1	0.04995776407711859
3963	HGNC:25009	UBE2T	0.10112007034561475
3964	HGNC:4556	GPX4	0.020906313683844248
3965	HGNC:14479	MRPL21	0.03348355098476129
3966	HGNC:8142	OPA3	0.09540835685244481
3967	HGNC:7126	MLF2	0.031154188242251336
3968	HGNC:1099	BRAP	0.08461564638498287
3969	HGNC:3416	EPOR	0.13052910220434247
3970	HGNC:19139	POMGNT1	0.014975233132511343
3971	HGNC:17165	TFIP11	0.15950471853309314
3972	HGNC:22192	SCRN1	0.04828284167638071
3973	HGNC:25535	TMEM38B	0.028408856675774644
3974	HGNC:4432	GOT1	0.058056782535744686
3975		MYEOV2	0.05102621188618364
3976	HGNC:17223	UST	0.06557365888573563
3977	HGNC:7432	MTHFD1	0.020796417929691904
3978	HGNC:23087	SLC43A2	0.048110264067853396
3979	HGNC:30688	CAND1	0.03318350759044778
3980	HGNC:25988	TEX10	0.04708328196235183
3981	HGNC:26934	NOP16	0.18929272930484084
3982	HGNC:8734	NUP85	0.02330180238746284
3983	HGNC:9549	PSMC3	0.04736569052815734
3984	HGNC:3527	EZH2	0.025130467756940278
3985	HGNC:22220	ZNF470	0.15941573771343612
3986	HGNC:18786	FAM50A	0.01733221546986282
3987	HGNC:34244	TMEM170B	0.10038381433802399
3988	HGNC:19265	SYT9	0.14042707942878627
3989	HGNC:7032	MFAP1	0.240602656968394
3990	HGNC:26522	HARBI1	0.2651167613218539
3991	HGNC:24247	GLYCTK	0.06401383843912123
3992	HGNC:25490	WDYHV1	0.10139523337327967
3993	HGNC:11595	TBX18	0.07562384837329494
3994	HGNC:30365	ENOSF1	0.019736708224114108
3995	HGNC:16493	ZMIZ1	0.0876813466621995
3996	HGNC:10879	STIL	0.07347030342116612
3997	HGNC:25740	CEP78	0.04561874886834273
3998	HGNC:11173	SNX2	0.048718936576059094
3999	HGNC:14634	PDAP1	0.033188547191692314
4000	HGNC:18598	TUBGCP3	0.047015347327412596
4001	HGNC:28192	ZNF607	0.11113302984265976
4002	HGNC:16637	HTATIP2	0.03166378420227322
4003	HGNC:4057	G6PD	0.019161295912322365
4004	HGNC:28469	MRI1	0.06065776604434804
4005	HGNC:15968	GDAP1	0.051117076377214216
4006	HGNC:20566	SV2A	0.05127690001988912
4007	HGNC:12310	TRIP4	0.06436017983637336
4008	HGNC:2036	CLDN15	0.05057173692318469
4009	HGNC:30138	TMEM123	0.03845035655390562
4010	HGNC:9177	POLE	0.01936112201223468
4011	HGNC:4416	GNPAT	0.013647465356980807
4012	HGNC:16006	CSRNP2	0.05015787268948131
4013	HGNC:535	ANXA11	0.016718591960970856
4014	HGNC:9561	PSMD4	0.02060087764381788
4015	HGNC:20445	MBD6	0.05545146737094023
4016		ZNF542	0.11987075827328943
4017	HGNC:12313	JMJD1C	0.09014097181504374
4018		NAPRT1	0.07460346120475977
4019	HGNC:4606	PDIA3	0.02612505442738296
4020		TMEM66	0.057919456721058776
4021	HGNC:7795	NFKB2	0.02238266733514394
4022	HGNC:9570	PSME3	0.0415156349737253
4023	HGNC:25613	CWF19L1	0.039928578053301
4024		C19orf55	0.08547323548859823
4025	HGNC:13698	GTSE1	0.057332070113077116
4026	HGNC:3296	EIF4G1	0.06417925043114558
4027	HGNC:14539	RNF213	0.026661088448583926
4028	HGNC:1104	BRD3	0.09820953694458862
4029	HGNC:14347	BCAS3	0.04607838588622301
4030	HGNC:31973	GOLGA8B	0.05327082435078637
4031	HGNC:11773	TGFBR2	0.2016377160967594
4032	HGNC:3818	FOXM1	0.03685614179004111
4033	HGNC:12572	UNG	0.10874529479213448
4034	HGNC:6614	LIMK2	0.07764788841811776
4035	HGNC:685	ARHGEF6	0.016232723671036474
4036	HGNC:12658	VAV2	0.03858930341336337
4037	HGNC:12032	TRAF2	0.07975552162388
4038	HGNC:9004	PITX1	0.1986708576805991
4039	HGNC:25310	ANKRD27	0.04577371814572405
4040	HGNC:7878	CNOT2	0.056613218093506695
4041	HGNC:30545	CDKN2AIPNL	0.08950299151269447
4042	HGNC:7707	NDUFS1	0.030922688687591904
4043	HGNC:17316	TIMM44	0.04567529892520749
4044	HGNC:12390	TSTA3	0.06761496403030579
4045	HGNC:12922	ZNF138	0.05552638339295347
4046	HGNC:11150	SNRNP70	0.06501426490708179
4047	HGNC:6050	IMPA1	0.0351431761544207
4048	HGNC:24321	DENND4A	0.0589057481713499
4049	HGNC:16508	RAB3IP	0.022837713389801503
4050	HGNC:12469	UBA1	0.01299874690922654
4051	HGNC:13608	FBXW2	0.04493294827893418
4052	HGNC:11174	SNX3	0.0480615339780063
4053	HGNC:11939	TNFSF9	0.5497123033318334
4054	HGNC:11748	TFCP2	0.03336911342902627
4055	HGNC:1157	BYSL	0.2964174387629924
4056	HGNC:25542	TSR1	0.0889656418166099
4057	HGNC:30511	YIF1B	0.017944967749390653
4058	HGNC:20231	KLHDC2	0.06166857220129873
4059		WARS	0.023754324270557882
4060	HGNC:4194	GCHFR	0.05599989597539037
4061	HGNC:24876	GOLGA7	0.04544088691587716
4062	HGNC:19221	WSB1	0.038210891835780414
4063	HGNC:17493	GMNN	0.13129831235855327
4064	HGNC:24335	COPS8	0.05497294409769892
4065	HGNC:14477	MRPL18	0.08739338766380995
4066	HGNC:12518	UCP2	0.03740820640837986
4067	HGNC:3213	EEF1G	0.024440499823846745
4068	HGNC:23685	SNX30	0.06912436222615258
4069		C21orf2	0.035595006651543186
4070	HGNC:17356	APOBEC3F	0.0783219287074377
4071	HGNC:3331	EMD	0.03582536057423798
4072	HGNC:2898	DLD	0.026632943597660323
4073	HGNC:6710	LTA4H	0.015053859088095957
4074	HGNC:29821	ISYNA1	0.02833463912858894
4075	HGNC:12949	VEZF1	0.12092951916328246
4076	HGNC:857	ATP6V1E1	0.0672882459948104
4077		LRRC16A	0.0298479955719949
4078	HGNC:24009	APOOL	0.03536435111438455
4079	HGNC:3006	DPM2	0.10570977306557348
4080	HGNC:14275	MRPL1	0.044187511432361576
4081	HGNC:3338	CTTN	0.02261674565729543
4082	HGNC:7113	MKRN2	0.06526446673169323
4083	HGNC:18505	RNF43	0.36792921844594073
4084		C8orf40	0.06016511148232788
4085	HGNC:21645	CHCHD2	0.0459406291206014
4086	HGNC:11086	SLIT2	0.038337036291710924
4087	HGNC:13731	MAEA	0.07332983240014208
4088	HGNC:14352	WDR13	0.026372077304781548
4089	HGNC:25575	ETNK2	0.05545033469926589
4090	HGNC:24563	FAM32A	0.15674753285393855
4091	HGNC:20073	SNX27	0.11702313779029469
4092	HGNC:9392	PRKAR2B	0.028481322642039557
4093	HGNC:29554	UBE2O	0.0884475183069022
4094	HGNC:12494	UBE2V1	0.06319018690894859
4095	HGNC:18697	ASCC3	0.08272163810812791
4096	HGNC:8919	PHF1	0.04774941616021698
4097	HGNC:17002	PIAS4	0.10903054488452364
4098	HGNC:30255	PRELID1	0.05150366249637975
4099	HGNC:14515	MRPS18A	0.07400390852592079
4100	HGNC:19237	NANS	0.04240445490316382
4101	HGNC:33911	RNASEK	0.04956994063294655
4102	HGNC:21289	UBR2	0.05291384688711816
4103	HGNC:28743	TSPAN33	0.04505945298862113
4104	HGNC:17851	REXO2	0.030409818354475798
4105	HGNC:31045	SLC41A2	0.05815135562149753
4106	HGNC:18037	ARID2	0.09526978539605312
4107	HGNC:25706	WDR59	0.02187854775716325
4108	HGNC:25079	CCDC34	0.038240707903819025
4109	HGNC:24679	FBXL20	0.05798171189629103
4110	HGNC:11097	SMARCA1	0.016630467522842113
4111	HGNC:9104	PLXNB2	0.017746877195983418
4112	HGNC:5258	HSP90AB1	0.057004034818521496
4113	HGNC:9439	DNAJC3	0.08644798145095225
4114	HGNC:24451	DCP1B	0.2519716612716459
4115	HGNC:21529	TM9SF3	0.029635549878298757
4116	HGNC:27829	DPY19L4	0.03042451560647228
4117	HGNC:11279	SQLE	0.05205734830507576
4118	HGNC:14367	BCAS4	0.05011418317840187
4119	HGNC:1476	CAPN1	0.013737096687375699
4120	HGNC:1692	CD63	0.026730465032736586
4121		FAM96A	0.03254444743842
4122	HGNC:15943	PARD6A	0.11725588935470019
4123	HGNC:11534	TAF1C	0.054999356490912005
4124	HGNC:16833	SOCS6	0.2811702242241505
4125	HGNC:12776	WNT11	0.14052712598833222
4126	HGNC:11813	TIMELESS	0.019519507054267294
4127	HGNC:1258	SETD4	0.0834417284974964
4128	HGNC:14934	SIRT6	0.072792547362949
4129	HGNC:17317	TIMM22	0.1374927753278328
4130	HGNC:29017	PLEKHM1	0.14133840119649022
4131	HGNC:25005	CCDC59	0.21991508724136077
4132	HGNC:1249	TPX2	0.0584313437414639
4133	HGNC:14008	MXD3	0.09229631831455748
4134	HGNC:9452	PROCR	0.056373222678155636
4135	HGNC:654	ARF3	0.02862148472669799
4136	HGNC:13194	ZW10	0.07213056170966087
4137	HGNC:17054	INPP5F	0.06072120288752221
4138	HGNC:27010	TATDN3	0.031829507408333846
4139	HGNC:4575	GRID1	0.055823563544559376
4140	HGNC:20756	ZFYVE16	0.019010894122145808
4141	HGNC:17579	STARD3	0.03248555370494556
4142	HGNC:23790	TRMT61A	0.07001843272295341
4143	HGNC:28352	CUEDC2	0.01868317405651251
4144	HGNC:29513	AQR	0.050894118253320894
4145	HGNC:26887	TAPT1	0.07209827336495547
4146	HGNC:25482	ARGLU1	0.09572775800104746
4147	HGNC:30778	GATAD2B	0.07108990609691823
4148	HGNC:19268	UBE2J2	0.06326988676665596
4149	HGNC:17177	CRLF3	0.09448420483894636
4150	HGNC:24972	HCFC2	0.1188971103760057
4151	HGNC:11133	SNAP29	0.050393371242368486
4152	HGNC:1910	CHAF1A	0.07526672192204346
4153	HGNC:4226	GDI1	0.02319962891942859
4154	HGNC:3547	F8A1	0.2258389289163245
4155	HGNC:5102	HOXA13	0.35439692824024455
4156	HGNC:14370	PRSS23	0.09830997060822957
4157	HGNC:30141	ALKBH3	0.039486734991137515
4158	HGNC:13023	ZNF23	0.09006741232316032
4159	HGNC:17084	SYNE2	0.03013260392563629
4160	HGNC:28432	TTC9C	0.10884988174347758
4161	HGNC:4570	GRHPR	0.05007572165284148
4162		C10orf118	0.14368671435893124
4163	HGNC:28164	PRRC1	0.07485845238696161
4164	HGNC:4880	HEY1	0.5579819140702824
4165	HGNC:25071	NCAPH2	0.031090808817332373
4166	HGNC:7697	NDUFB2	0.024487414349828054
4167	HGNC:20197	SLC35C1	0.17560118508837985
4168	HGNC:13744	HERPUD1	0.3075452836521545
4169	HGNC:6826	MAN2B1	0.011547234187929703
4170	HGNC:18600	TUBGCP5	0.04190451905376308
4171	HGNC:12441	TYMS	0.046505186633214166
4172	HGNC:6776	MAF	0.1380858727035743
4173	HGNC:27223	RBM33	0.0769814169566142
4174	HGNC:28784	C9orf85	0.19091876627259066
4175		C18orf56	0.07054584296927492
4176	HGNC:16991	CKAP4	0.10303911449959954
4177	HGNC:11367	STAT5B	0.023012468870896162
4178	HGNC:7760	NEU3	0.11253724391055722
4179	HGNC:92	ACADVL	0.02012088439616292
4180	HGNC:16306	LENG9	0.3114386439553407
4181	HGNC:9176	POLD2	0.0236111183188431
4182	HGNC:33520	ST20	0.10047380992025373
4183	HGNC:6316	KHSRP	0.031646208460527486
4184	HGNC:2254	CORO1C	0.03607919104904962
4185	HGNC:30917	WIZ	0.039524485971946806
4186	HGNC:4661	GTF2IRD1	0.05782450895073962
4187		SDCCAG3	0.038831169094077564
4188	HGNC:10538	SART1	0.051035350808414856
4189	HGNC:2203	COL4A2	0.023388602384012323
4190	HGNC:21158	RNF135	0.10806009769645386
4191	HGNC:9466	PRPSAP1	0.05016666676947717
4192	HGNC:13028	ZNF236	0.1110932574883963
4193	HGNC:934	BACE2	0.046760936651034014
4194	HGNC:1664	SCARB1	0.028949629660195812
4195		H2AFZ	0.060472304340002433
4196	HGNC:23476	DOCK5	0.05063694606065683
4197		CSRP2BP	0.15669825593117434
4198	HGNC:25918	FAM104A	0.15985683387362873
4199	HGNC:17241	TRIM16	0.06361185673271756
4200	HGNC:16856	ESPL1	0.03426089240174664
4201	HGNC:361	AK1	0.03237487184161314
4202	HGNC:3192	EEF1A2	0.02037054751061907
4203	HGNC:7673	NCOR2	0.021635311066231636
4204	HGNC:21268	ANKRD13A	0.02313372204778913
4205	HGNC:30989	IFT20	0.05946791078139754
4206	HGNC:24528	PRR13	0.03873137847925119
4207	HGNC:16123	EMILIN3	0.08640676578153139
4208	HGNC:5045	HNRNPL	0.08018213072860814
4209	HGNC:25006	METTL5	0.034728747253654685
4210		SUV420H1	0.08754075824946522
4211		CCDC90A	0.03208889793801008
4212	HGNC:24596	DYNLL2	0.1125426782770608
4213	HGNC:1701	CD81	0.036723951755349496
4214	HGNC:3258	EIF2B2	0.10170383004141037
4215	HGNC:3247	EHHADH	0.0702843331046713
4216	HGNC:12513	UCHL1	0.018076327512135858
4217	HGNC:9812	RAD23A	0.05160765413538643
4218	HGNC:25173	ZNF689	0.5851950031373911
4219	HGNC:21216	UHRF1BP1	0.1113582330864918
4220	HGNC:11370	STAU1	0.05048580424821514
4221	HGNC:19308	SDK2	0.06106973718207154
4222	HGNC:14497	IMP3	0.46514123740317387
4223	HGNC:10062	RNF20	0.05086014706259926
4224	HGNC:28959	CKAP5	0.02118527338397969
4225	HGNC:9001	PITPNA	0.023831162488747747
4226	HGNC:25020	MON1B	0.11720274917437502
4227	HGNC:13672	KLF13	0.14112293925472358
4228	HGNC:1578	CCNA2	0.09318179897242992
4229	HGNC:29249	FBXO42	0.17616270656688587
4230	HGNC:1189	AHSA1	0.05825868861352987
4231	HGNC:7454	MTMR7	0.04052368813689265
4232	HGNC:19752	FNBP4	0.09606601606128581
4233	HGNC:3347	EXOG	0.05570336190669806
4234	HGNC:30073	POLA2	0.039088078778641594
4235	HGNC:1738	CDC42BPB	0.02042603629293232
4236	HGNC:30422	SHROOM3	0.19657440345633018
4237	HGNC:6880	MAPK7	0.2656929889918244
4238	HGNC:5035	HNRNPC	0.03325233014404673
4239	HGNC:20714	ZDHHC16	0.027781671923694268
4240	HGNC:19190	DOCK7	0.03661593045632146
4241	HGNC:27320	C4orf46	0.08461422943537708
4242	HGNC:23114	ELL	0.1375080189938781
4243		PTPLA	0.04792959373353531
4244	HGNC:26209	ZCCHC7	0.07181919664260403
4245	HGNC:14121	POLR3K	0.08561856191479264
4246	HGNC:18673	CDK5RAP3	0.04972329977820783
4247		WBSCR22	0.020935439758984348
4248	HGNC:17128	SLC39A3	0.07125285966689741
4249	HGNC:9277	PPM1D	0.29139127898340034
4250	HGNC:17307	BTAF1	0.054631874242050876
4251	HGNC:18533	USP48	0.03508217856779562
4252	HGNC:2736	DDX11	0.03599606348967929
4253	HGNC:17808	ZC3H4	0.3538429935914617
4254	HGNC:7971	NR2C1	0.04308830330037141
4255	HGNC:14248	MED15	0.04890293324647566
4256	HGNC:4315	GLE1	0.041993599774429693
4257	HGNC:29905	CSDE1	0.030136871253176642
4258	HGNC:16832	ATP6V1F	0.045635993274421555
4259	HGNC:1371	CA12	0.04951391457572678
4260	HGNC:30264	PDPR	0.08316442296295878
4261	HGNC:17906	DDX50	0.0510745270232703
4262	HGNC:18936	KRTAP19-1	0.46628137152595805
4263	HGNC:24991	C19orf53	0.07367252364886798
4264	HGNC:25523	CCDC88A	0.02634947859679039
4265		DOPEY1	0.03629795479032674
4266	HGNC:27455	RCOR2	0.10425338579472959
4267	HGNC:1463	CAMK2G	0.032274631299884275
4268	HGNC:30897	VCPIP1	0.37221582984389756
4269		ATP5I	0.021792580778571217
4270	HGNC:8850	PEX1	0.05734234253180369
4271	HGNC:20598	LONP2	0.08358456954044782
4272	HGNC:29008	ZNF629	0.23687528305178435
4273	HGNC:2234	COPE	0.02048069162759512
4274	HGNC:13487	VPS35	0.03845515958055036
4275	HGNC:10073	RNGTT	0.11953417275274889
4276	HGNC:10808	SGCE	0.021020441223660147
4277	HGNC:28237	SLC38A10	0.01662211826921689
4278	HGNC:16969	HSPH1	0.03528297179295878
4279	HGNC:7326	MSH3	0.04227408523563442
4280	HGNC:1171	ELP4	0.0638368523170482
4281	HGNC:8931	PHKG2	0.04225945754675346
4282	HGNC:25242	NOMO3	0.019165654715141596
4283	HGNC:19222	WSB2	0.08757671557980753
4284	HGNC:1709	CD9	0.03219157783153294
4285	HGNC:9184	POLL	0.06138962705629508
4286	HGNC:12662	VBP1	0.04428563021885423
4287	HGNC:561	AP2A1	0.019552126501553715
4288	HGNC:9199	POLR2L	0.049149425631111854
4289	HGNC:3584	FANCC	0.04433032562835074
4290	HGNC:12647	VAMP8	0.050336920446605704
4291	HGNC:24795	RINL	0.058293985068362586
4292	HGNC:30796	STRAP	0.033502823380890764
4293	HGNC:18538	NUSAP1	0.04842382464620605
4294	HGNC:24501	PLEKHG4	0.024914109683103737
4295	HGNC:3214	EEF2	0.04250326124560166
4296	HGNC:15993	CHST8	0.10470664920204424
4297	HGNC:28286	SLFN5	0.0993858352347576
4298	HGNC:8877	PFKM	0.013357340680484312
4299	HGNC:7713	NDUFS6	0.03702683793357972
4300	HGNC:23397	FKBP15	0.0971240727716974
4301	HGNC:7931	NPM3	0.05447422737123911
4302	HGNC:4983	HMGB1	0.03243028225891184
4303	HGNC:18315	RND2	0.04190110524279618
4304	HGNC:30939	ZFHX4	0.21604667958048443
4305	HGNC:11842	TLK2	0.1330044273222238
4306	HGNC:14579	VPS45	0.031921899433964646
4307	HGNC:10834	SH3GLB2	0.020365611008707783
4308	HGNC:14677	DEAF1	0.046330441185376894
4309	HGNC:13154	ZNF8	0.3238609491953107
4310		FAM64A	0.07214330415609792
4311	HGNC:16702	COPS4	0.04245358600162979
4312	HGNC:11003	SLC29A1	0.03301274248412453
4313	HGNC:28531	TYSND1	0.0724494236613086
4314	HGNC:7221	MPP3	0.0401911124166521
4315	HGNC:3185	EEA1	0.09076377943688846
4316	HGNC:17079	GGA3	0.05956053979575281
4317	HGNC:11157	SNRPC	0.03512061928361893
4318	HGNC:17103	TNPO3	0.04400646277109142
4319	HGNC:5163	HPS1	0.03754817936296301
4320	HGNC:10404	RPS2	0.022744947335139605
4321	HGNC:28990	ZNF516	0.16343230522926744
4322	HGNC:6318	KIF2A	0.06801717990441088
4323		C10orf76	0.09141523400762946
4324	HGNC:18667	PMPCA	0.055786536036832396
4325	HGNC:29242	SH3PXD2B	0.14234674854939575
4326	HGNC:12367	TSFM	0.06665668677864808
4327	HGNC:7010	MEN1	0.03190301019618314
4328	HGNC:20956	PHACTR2	0.07663399751386282
4329	HGNC:15837	DDX27	0.032790723678460976
4330	HGNC:23573	MORC2	0.047762009942649425
4331	HGNC:16639	SRRM2	0.05417030049508982
4332	HGNC:16110	DDRGK1	0.04644202282151573
4333	HGNC:18313	RHOV	0.628490645719542
4334	HGNC:8614	PAWR	0.0687159341317338
4335	HGNC:21965	RGP1	0.061342346800084255
4336	HGNC:16919	VAT1	0.032923238258276144
4337		C17orf85	0.030184417858558618
4338	HGNC:10862	ST3GAL1	0.1802677481587397
4339		C11orf30	0.07672995104868452
4340	HGNC:29101	ANKLE2	0.05987401082519317
4341	HGNC:3721	FKBP5	0.046222477521199415
4342	HGNC:29508	KIDINS220	0.02296018785247119
4343	HGNC:19743	POMT2	0.026532966698409963
4344	HGNC:10555	ATXN2	0.06701733482663819
4345	HGNC:25748	TRMT2B	0.016228796037609385
4346	HGNC:52	ABCC10	0.06355235457832092
4347	HGNC:17978	B3GALT6	0.13616921502382562
4348	HGNC:681	ARHGEF1	0.01546156397198261
4349	HGNC:9778	RAB3B	0.06113606011991656
4350	HGNC:24731	NHLRC2	0.07565901640221337
4351	HGNC:20045	GEMIN7	0.1908442885048552
4352	HGNC:6556	LETM1	0.06338527688096007
4353	HGNC:21050	CDKAL1	0.1164678923186396
4354	HGNC:18196	SOX7	0.19639411404160256
4355	HGNC:15721	STRN4	0.04348362539000215
4356	HGNC:6057	INA	0.05650911182530925
4357	HGNC:15988	MPPE1	0.044949212586342185
4358	HGNC:16944	RBM17	0.03094884721657174
4359	HGNC:11059	SLC7A11	0.044729628237399545
4360	HGNC:2681	DAXX	0.15276727977595692
4361	HGNC:19214	SHKBP1	0.014413214711358441
4362	HGNC:25527	ANKZF1	0.06803824508001954
4363	HGNC:15921	RALY	0.019644190235287726
4364	HGNC:17889	APEX2	0.12767188442827734
4365	HGNC:17679	RANGRF	0.06460216312017568
4366	HGNC:30265	RAB11FIP1	0.10152001723632645
4367	HGNC:7702	NDUFB7	0.0365064095698773
4368	HGNC:2000	CKS2	0.2902634197658083
4369	HGNC:28118	CCDC130	0.15477348003513808
4370	HGNC:29616	CNTROB	0.02412684287710539
4371	HGNC:25726	LAS1L	0.014641445878044557
4372	HGNC:1960	CHRNA7	0.13295055951106827
4373	HGNC:31736	CKMT1A	0.0412494356040917
4374	HGNC:20637	DPYSL5	0.03798581992675582
4375	HGNC:1469	CAMKK1	0.14135347803510673
4376	HGNC:11642	ZEB1	0.10049042040704083
4377	HGNC:16934	FEM1A	0.327671000320078
4378	HGNC:25742	MAP7D3	0.029784407298105334
4379	HGNC:26167	TMEM135	0.0406455911112866
4380	HGNC:13398	NSDHL	0.08726902483876899
4381	HGNC:11524	TACC3	0.029699752319840983
4382	HGNC:291	ADSL	0.030916581051308012
4383	HGNC:16846	WTAP	0.13357415756067276
4384	HGNC:18623	COG8	0.19238343091585852
4385	HGNC:18481	ATP6V0A2	0.031163006157293074
4386	HGNC:9405	PKN1	0.024648452438319614
4387	HGNC:243	ADD1	0.022707178434590525
4388	HGNC:5185	HRK	0.29593073189921165
4389	HGNC:9716	PXMP2	0.031599791585696854
4390	HGNC:23576	HOOK3	0.037614803293791535
4391	HGNC:14502	MRPS10	0.0725081267780739
4392	HGNC:20884	PLEKHG1	0.2400951501080517
4393	HGNC:14290	NLGN2	0.029864590290361807
4394	HGNC:20473	BRIP1	0.05150638679921624
4395	HGNC:1623	CCT8	0.03429177054738031
4396	HGNC:2743	DDX20	0.3159913494639558
4397	HGNC:11060	SLC7A2	0.04926727673408504
4398	HGNC:22992	SENP8	0.20812640397997734
4399	HGNC:11106	SMARCD1	0.04185209271429606
4400	HGNC:14906	NIN	0.05129989446021305
4401	HGNC:14050	MRPS11	0.03267236739254116
4402	HGNC:698	ARL4C	0.34782961549156344
4403	HGNC:17752	TSPAN3	0.022224645436784554
4404	HGNC:18276	SEC61A1	0.05447030956488551
4405		WHSC1L1	0.05795940240359556
4406	HGNC:17125	TMEM185A	0.04923573649393963
4407	HGNC:23113	ELL3	0.038571631547186055
4408	HGNC:1769	CDIPT	0.04268032783711849
4409	HGNC:10698	SEC14L1	0.057827500032133425
4410	HGNC:10378	MRPL12	0.05130968400295238
4411	HGNC:10332	RPL3	0.0420128172921238
4412	HGNC:20900	TRMT6	0.07924206887839025
4413	HGNC:19760	RUFY1	0.07722504930670554
4414		LDOC1L	0.2699756735718172
4415	HGNC:25276	PUS7L	0.04993740559089899
4416	HGNC:24484	INTS7	0.0362931748506461
4417	HGNC:14966	PXDN	0.03370720445072083
4418	HGNC:9548	PSMC2	0.02787543218952533
4419		C17orf103	0.12016691391501005
4420	HGNC:13041	ZNF248	0.034982381265744183
4421	HGNC:15714	LRPPRC	0.021277957550051733
4422	HGNC:26905	INO80E	0.051588670252319946
4423	HGNC:11796	THRA	0.06571728716817062
4424	HGNC:13644	ZNF319	0.3875592553459182
4425	HGNC:961	BAZ1B	0.09551919823479252
4426	HGNC:10449	RREB1	0.21393173297635465
4427		CARS	0.04253331980481572
4428	HGNC:30664	CLPB	0.11029036819470982
4429	HGNC:13447	SLC38A1	0.0354120794408174
4430	HGNC:240	ADCY9	0.11525799612189846
4431	HGNC:12619	USP20	0.06252220456325708
4432	HGNC:1077	BMPR1B	0.1123641270527439
4433	HGNC:11474	SURF1	0.03716968743853087
4434	HGNC:19733	XPO6	0.04848897243592644
4435	HGNC:13722	NUTF2	0.044293960069874905
4436	HGNC:15861	DHX35	0.0766751191041855
4437	HGNC:17170	TRUB2	0.1068177079866985
4438	HGNC:28334	UPRT	0.023625288419434752
4439	HGNC:25169	GPRASP2	0.07920742526192398
4440	HGNC:568	AP3D1	0.03210943521264626
4441	HGNC:25416	ATXN7L3	0.10037312274283673
